"Plant.Code","Plant.Name","State","Latitude","Longitude","DC","HB","ON","PN","RC","RT","NA"
55414,"Shady Hills Generating Station","FL","28.366499999999998","-82.558610999999999",0,0,0,0,0,0,625345.004
55415,"Vandolah Power Station","FL","27.523606999999998","-81.923951000000002",0,0,0,0,0,0,319648.998
55417,"Raccoon Creek Energy Center","IL","38.699599999999997","-88.539199999999994",0,0,0,0,0,0,1522
55418,"Hot Spring Generating Facility","AR","34.29759","-92.868343999999993",0,0,0,0,1266981,0,0
55419,"Plaquemine Cogeneration Plant","LA","30.3217","-91.234700000000004",0,0,0,0,273932.003,0,4311260.96
55422,"DeSoto County Plant","FL","27.2272","-81.809200000000004",0,0,0,0,0,0,0
55429,"Kentucky Mills","KY","37.894799999999996","-86.685400000000001",0,0,0,0,0,0,371239.002
55433,"Bayou Cove Peaking Power","LA","30.282499999999999","-92.599699999999999",0,0,0,0,0,0,154787
55438,"Elgin Energy Center LLC","IL","42.000061000000002","-88.244572000000005",0,0,0,0,0,0,60050
55439,"Tenaska Virginia Generating Station","VA","37.866700000000002","-78.381299999999996",0,0,0,0,3701880,0,0
55440,"Tenaska Central Alabama Generating Stn","AL","32.649700000000003","-86.74",0,0,0,0,4476599,0,0
55447,"Columbia Energy Center","MO","39.019199999999998","-92.262900000000002",0,0,0,0,0,0,6487
55451,"Magnolia Power Plant","MS","34.835000000000001","-89.202600000000004",0,0,0,0,0,0,4079143
55453,"Fountain Valley Power Facility","CO","38.556899999999999","-104.6875",0,0,0,0,0,0,371275
55455,"Red Hawk","AZ","33.334561999999998","-112.84064100000001",0,0,0,0,3684787,0,0
55457,"McClain Energy Facility","OK","35.297739999999997","-97.589849999999998",0,0,0,0,2469139,0,0
55463,"Redbud Power Plant","OK","35.685600000000001","-97.226399999999998",0,0,0,0,0,0,5950275
55464,"Deer Park Energy Center","TX","29.713414","-95.134507999999997",0,0,0,0,6184816,0,0
55467,"Ouachita","LA","32.706099999999999","-92.068299999999994",0,0,0,0,3640642,0,0
55470,"Green Power 2","TX","29.378097","-94.932772999999997",0,0,0,0,4134116.13,0,69480.866
55477,"Neil Simpson Gas Turbine #2","WY","44.284999999999997","-105.37860000000001",0,0,0,0,0,0,4478
55478,"Lange Gas Turbines","SD","44.1203","-103.26",0,0,0,0,0,0,2917
55479,"Wygen 1","WY","44.285800000000002","-105.38330000000001",0,0,0,0,0,0,705405.997
55480,"Forney Energy Center","TX","32.756300000000003","-96.491600000000005",0,0,0,0,8583702,0,0
55481,"Mesquite Generating Station Block 2","AZ","33.345047000000001","-112.864227",0,0,0,0,3393145,0,0
55482,"Goldendale Generating Station","WA","45.811399999999999","-120.833",0,1005123,0,0,0,0,0
55488,"Blackburn Landfill Co-Generation","NC","35.606699999999996","-81.300600000000003",0,0,0,0,0,0,21236
55494,"Tri Center Naniwa Energy","NV","39.55715","-119.51783399999999",0,0,0,0,0,0,0
55496,"Goose Creek Energy Center","IL","40.106931000000003","-88.599867000000003",0,0,0,0,0,0,-929
55499,"CalPeak Power Vaca Dixon Peaker Plant","CA","38.398867000000003","-121.923973",0,0,0,0,0,0,13068
55501,"Kiamichi Energy Facility","OK","34.683100000000003","-95.934899999999999",0,0,0,0,2819111,0,0
55502,"Lawrenceburg Energy Facility","IN","39.091099999999997","-84.866900000000001",0,0,0,0,0,0,3316582
55503,"AEP Waterford Facility","OH","39.533299999999997","-81.717799999999997",0,0,0,0,3923031,0,0
55504,"Limon Generating Station","CO","39.203800000000001","-103.70050000000001",0,0,0,0,0,0,27719
55505,"Frank Knutson","CO","39.941128999999997","-104.68201500000001",0,0,0,0,0,0,0
55508,"CalPeak Power Panoche Peaker Plant","CA","36.652904999999997","-120.580609",0,0,0,0,0,0,13997
55510,"CalPeak Power Border Peaker Plant","CA","32.562448000000003","-116.94386900000001",0,0,0,0,0,0,16042
55512,"Cuyamaca Peak Energy Plant","CA","32.796491000000003","-116.972071",0,0,0,0,0,0,23354
55513,"CalPeak Power Enterprise Peaker Plant","CA","33.121943000000002","-117.117441",0,0,0,0,0,0,16682
55514,"Apex Generating Station","NV","36.415998999999999","-114.960916",1653509,0,0,0,0,0,0
55516,"Fayette Energy Facility","PA","39.859200000000001","-79.918199999999999",0,0,0,0,4461553,0,0
55517,"Wallingford Energy","CT","41.448694000000003","-72.835363999999998",0,0,0,0,0,0,47697
55518,"High Desert Power Plant","CA","34.595300000000002","-117.3647",0,0,0,0,3964940,0,0
55522,"Sundance","AZ","32.9285","-111.5899",0,0,0,0,0,0,52865
55524,"York Energy Center","PA","39.737499999999997","-76.306666000000007",0,0,0,0,2530846.63,0,6417.331
55525,"MMSD South Shore Wastewater","WI","42.886899999999997","-87.842200000000005",0,0,0,0,0,0,14820
55526,"Atascosita","TX","29.952200000000001","-95.242199999999997",0,0,0,0,0,0,71196
55534,"Water Filter Plant #2","NC","35.737748000000003","-81.727800000000002",0,0,0,0,0,0,26
55536,"Hoover Company","TX","31.902200000000001","-106.5806",0,0,0,0,0,0,53
55538,"Escondido Energy Center","CA","33.126100000000001","-117.1172",0,0,0,0,0,0,40218
55540,"Chula Vista Energy Center","CA","32.591667000000001","-117.058611",0,0,0,0,0,0,905
55541,"Indigo Energy Facility","CA","33.910873000000002","-116.552994",0,0,0,0,0,0,67975
55542,"Larkspur Energy Facility","CA","32.567041000000003","-116.944197",0,0,0,0,0,0,77799
55544,"Klamath Expansion Project","OR","42.172718000000003","-121.814393",0,0,0,0,0,0,34991
55545,"Hidalgo Energy Center","TX","26.341719999999999","-98.175758999999999",0,0,0,0,1571009,0,0
55551,"Baytown","TX","29.674399999999999","-94.913899999999998",0,0,0,0,0,0,19726
55552,"Bluebonnet","TX","29.8108","-95.253900000000002",0,0,0,0,0,0,4227
55554,"Coastal Plains","TX","29.425000000000001","-95.187200000000004",0,0,0,0,0,0,34834
55556,"Security","TX","30.322500000000002","-95.268100000000004",0,0,0,0,0,0,24980
55557,"Wilmington Hydrogen Plant","CA","33.780299999999997","-118.24",0,0,0,0,0,0,203584.57
55558,"Combined Locks Energy Center","WI","44.271700000000003","-88.301100000000005",0,0,0,0,0,0,0
55560,"FPL Energy Vansycle LLC (WA)","WA","46.06","-118.917",0,0,0,0,0,0,367594
55561,"Tsar Nicholas LLC","MN","44.42","-96.434700000000007",0,0,0,0,0,0,6446
55562,"Sun River LLC","MN","44.428899999999999","-96.4358",0,0,0,0,0,0,6112
55563,"Julia Hills LLC","MN","44.423099999999998","-96.445800000000006",0,0,0,0,0,0,5924
55564,"Jessica Mills LLC","MN","44.427799999999998","-96.43",0,0,0,0,0,0,5707
55565,"Jack River LLC","MN","44.423299999999998","-96.441100000000006",0,0,0,0,0,0,6060
55566,"Autumn Hills LLC","MN","44.4131","-96.432500000000005",0,0,0,0,0,0,6204
55567,"Winters Spawn LLC","MN","44.208100000000002","-96.198899999999995",0,0,0,0,0,0,6974
55568,"Twin Lake Hills LLC","MN","44.2258","-96.278899999999993",0,0,0,0,0,0,6805
55569,"Spartan Hills LLC","MN","44.235799999999998","-96.238299999999995",0,0,0,0,0,0,6612
55570,"Soliloquoy Ridge LLC","MN","44.236400000000003","-96.233099999999993",0,0,0,0,0,0,6762
55571,"Ruthton Ridge LLC","MN","44.212800000000001","-96.213099999999997",0,0,0,0,0,0,6833
55572,"Hope Creek LLC","MN","44.227499999999999","-96.219200000000001",0,0,0,0,0,0,6875
55573,"Hadley Ridge LLC","MN","44.225299999999997","-96.234999999999999",0,0,0,0,0,0,6665
55574,"Florence Hills LLC","MN","44.229700000000001","-96.224999999999994",0,0,0,0,0,0,6272
55576,"Agassiz Beach LLC","MN","47.005299999999998","-96.435599999999994",0,0,0,0,0,0,5483
55578,"Hueco Mountain Wind Ranch","TX","31.715800000000002","-105.99079999999999",0,0,0,0,0,0,52
55579,"Llano Estacado Wind Ranch","TX","35.478900000000003","-101.2439",0,0,0,0,0,0,259869
55581,"King Mountain Wind Ranch 1","TX","31.209199999999999","-102.24169999999999",0,0,0,0,0,0,662723
55587,"GRS Richmond","VA","37.510599999999997","-77.37",0,0,0,0,0,0,0
55588,"GRS Sunset Farms","TX","30.3431","-97.6203",0,0,0,0,0,0,18208
55589,"GRS Fall River","MA","41.748669","-71.106469000000004",0,0,0,0,0,0,28692
55592,"Mallard Lake Electric","IL","41.952742000000001","-88.143737000000002",0,0,0,0,0,0,57889
55596,"GRS Arbor Hills","MI","42.395335000000003","-83.557998999999995",0,0,0,0,0,0,124496
55597,"GRS C&C","MI","42.356343000000003","-85.005779000000004",0,0,0,0,0,0,32371
55598,"GRS Pine Bend","MN","44.786977","-93.055586000000005",0,0,0,0,0,0,35023
55599,"GRS CMS","NC","35.353268999999997","-80.668024000000003",0,0,0,0,0,0,28400
55600,"Binghamton Cogen","NY","42.107191999999998","-75.927781999999993",0,0,0,0,0,0,24
55601,"Prima Plant","CA","33.4925","-117.64060000000001",0,0,0,0,0,0,42166
55602,"MM San Diego-North City","CA","32.881700000000002","-117.19580000000001",0,0,0,0,0,0,23255
55603,"Tajiguas Plant","CA","34.438299999999998","-119.9397",0,0,0,0,0,0,24265
55607,"Foote Creek I","WY","41.628300000000003","-106.2013",0,0,0,0,0,0,110628
55608,"Foote Creek II","WY","41.657539","-106.189183",0,0,0,0,0,0,6389
55609,"Foote Creek III","WY","41.666468999999999","-106.183278",0,0,0,0,0,0,80479
55610,"Foote Creek IV","WY","41.674399999999999","-106.18049999999999",0,0,0,0,0,0,62304
55618,"Monmouth Landfill Gas to Energy","NJ","40.246827000000003","-74.117423000000002",0,0,0,0,0,0,34950
55619,"Watchtower Educational Center","NY","41.491900000000001","-73.577799999999996",0,0,0,0,0,0,0
55620,"Perryville Power Station","LA","32.690800000000003","-92.018299999999996",0,0,0,0,3430191,0,-8989
55622,"West Valley Generation Project","UT","40.666699999999999","-112.0317",0,0,0,0,0,0,115630
55625,"Creed Energy Center","CA","38.242158000000003","-121.854722",0,0,0,0,0,0,10810
55626,"Lambie Energy Center","CA","38.221577000000003","-121.86833300000001",0,0,0,0,0,0,10836
55627,"Goose Haven Energy Center","CA","38.226751999999998","-121.843271",0,0,0,0,0,0,11205
55640,"University Park North","IL","41.442500000000003","-87.751400000000004",0,0,0,0,0,0,171466
55641,"Riverside Energy Center","WI","42.583055999999999","-89.035832999999997",0,0,0,0,1833370,0,0
55645,"Blue Spruce Energy Center","CO","39.747875000000001","-104.681404",0,0,0,0,0,0,300213.005
55650,"Plains End","CO","39.857498999999997","-105.225967",0,0,0,0,0,0,15815
55651,"Spring Creek Energy Center","OK","35.742199999999997","-97.655000000000001",0,0,0,0,0,0,23434
55654,"Allegheny Energy Units 12 & 13","PA","39.866943999999997","-77.685833000000002",0,0,0,0,0,0,75990
55655,"WFEC GenCo LLC","OK","35.083300000000001","-98.226399999999998",0,0,0,0,0,0,31692
55656,"Pastoria Energy Facility, LLC","CA","34.955599999999997","-118.84399999999999",0,0,0,0,5097286,0,0
55661,"EP Newington Energy LLC","NH","43.104700000000001","-70.806100000000001",0,0,0,0,778037.46,0,161539.542
55662,"Chehalis Generating Facility","WA","46.622500000000002","-122.9131",2543785,0,0,0,0,0,0
55664,"Harrison County Power Project","TX","32.395800000000001","-94.436700000000002",0,0,0,0,930362,0,0
55667,"Lower Mount Bethel Energy","PA","40.801924","-75.107562999999999",0,0,0,0,4202458,0,0
55672,"Sandersville Energy Facility","GA","33.118899999999996","-82.860799999999998",0,0,0,0,0,0,9041
55684,"Flambeau Crowley Rapids Project","WI","45.868299999999998","-90.584400000000002",0,0,0,0,0,0,7799
55685,"Flambeau Lower Project","WI","45.913525999999997","-90.447460000000007",0,0,0,0,0,0,6379
55687,"Higgins Generating Station","NV","35.613900000000001","-115.3561",2017933,0,0,0,0,0,0
55690,"Bethlehem Power Plant","PA","40.6175","-75.314700000000002",0,0,0,0,4549071.5,0,153890.488
55694,"Quantum Choctaw Power LLC","MS","33.379199999999997","-89.2089",0,0,0,0,837513,0,0
55698,"Hanford Energy Park Peaker","CA","36.270071999999999","-119.648055",0,0,0,0,0,0,162226
55699,"Bayswater Peaking Facility LLC","NY","40.610653999999997","-73.762218000000004",0,0,0,0,0,0,200104
55700,"Mint Farm Generating Station","WA","46.138824","-122.985506",0,0,0,0,1288911,0,0
55701,"Fremont Energy Center","OH","41.377116000000001","-83.161388000000002",0,0,0,0,2311180.98,0,0
55706,"Choctaw County","MS","33.2881","-89.420100000000005",2868988,0,0,0,0,0,0
55708,"Nacogdoches Power","TX","31.832132000000001","-94.900639999999996",0,0,0,0,163549,0,0
55710,"FirstEnergy Allegheny Energy Units 3 4 & 5","PA","40.545278000000003","-79.768611000000007",0,0,0,0,3929576,0,0
55714,"Magnet Cove","AR","34.429699999999997","-92.831699999999998",0,0,0,0,131859,0,0
55718,"DTE East China LLC","MI","42.772500000000001","-82.4953",0,0,0,0,0,0,6996
55719,"Mountain View I&2","CA","33.921100000000003","-116.5642",0,0,0,0,0,0,201736
55733,"Bennett Mountain","ID","43.147153000000003","-115.66663699999999",0,0,0,0,0,0,70483
55734,"Gray County Wind Energy","KS","37.613256","-100.378197",0,0,0,0,0,0,138714
55736,"Hanging Rock Energy Facility","OH","38.573099999999997","-82.783299999999997",0,0,0,0,7951652,0,0
55738,"Buchanan Generation LLC","VA","37.175277999999999","-81.961387999999999",0,0,0,0,0,0,58729
55739,"Condon Windpower LLC","OR","45.276600000000002","-120.2794",0,0,0,0,0,0,99604
55740,"Rock River I LLC","WY","41.717199999999998","-106.10769999999999",0,0,0,0,0,0,151233
55741,"Ridge Crest Wind Partners","CO","40.945911000000002","-103.16202800000001",0,0,0,0,0,0,76354
55742,"Montfort Wind Energy Center","WI","42.962499999999999","-90.386667000000003",0,0,0,0,0,0,58949
55747,"NWP Indian Mesa Wind Farm","TX","30.931467000000001","-102.20143299999999",0,0,0,0,0,0,223914
55748,"Los Esteros Critical Energy Center","CA","37.424999999999997","-121.9319",0,0,0,0,0,0,254382
55749,"Hardin Generator Project","MT","45.757800000000003","-107.6",0,0,0,0,679774.997,0,0
55752,"Sonoma Central Landfill Phase I","CA","38.301699999999997","-122.74890000000001",0,0,0,0,0,0,14106
55753,"Sonoma Central Landfill Phase II","CA","38.301699999999997","-122.74890000000001",0,0,0,0,0,0,14482
55757,"Model City Energy Facility","NY","43.209400000000002","-78.983599999999996",0,0,0,0,0,0,39451
55759,"Roxana Resource Recovery","IL","38.831099999999999","-90.011899999999997",0,0,0,0,0,0,18484
55760,"Streator Energy Partners LLC","IL","41.091900000000003","-88.851900000000001",0,0,0,0,0,0,6240
55762,"Brickyard Energy Partners LLC","IL","40.100299999999997","-87.611099999999993",0,0,0,0,0,0,13688
55763,"Dixon/Lee Energy Partners LLC","IL","41.738300000000002","-89.382800000000003",0,0,0,0,0,0,26189
55764,"Upper Rock Energy Partners LLC","IL","41.536700000000003","-90.376099999999994",0,0,0,0,0,0,20427
55765,"Green Knight Energy Center","PA","40.859200000000001","-75.262699999999995",0,0,0,0,0,0,29707
55766,"Kiefer Landfill","CA","38.513599999999997","-121.1944",0,0,0,0,0,0,65358
55769,"Madison Windpower LLC","NY","42.894722000000002","-75.451666000000003",0,0,0,0,0,0,20900
55770,"Dane County Landfill #2 Rodefeld","WI","43.045299999999997","-89.253900000000002",0,0,0,0,0,0,29579
55773,"Countyside Genco LLC","IL","42.321111000000002","-88.031943999999996",0,0,0,0,0,0,48770
55774,"Morris Genco LLC","IL","41.303100000000001","-88.402799999999999",0,0,0,0,0,0,14081
55776,"Barre","MA","42.419199999999996","-72.110600000000005",0,0,0,0,0,0,5328
55782,"Wilmont Hills LLC","MN","43.754739000000001","-95.853447000000003",0,0,0,0,0,0,5057
55786,"Edgewood Energy LLC","NY","40.786099999999998","-73.293099999999995",0,0,0,0,0,0,181185
55787,"Shoreham Energy LLC","NY","40.957053000000002","-72.865876999999998",0,0,0,0,0,0,12566
55790,"Fenner Wind","NY","42.988988999999997","-75.762535999999997",0,0,0,0,0,0,67944
55795,"Woodward Mountain II","TX","30.9514","-102.414067",0,0,0,0,0,0,185401
55796,"Woodward Mountain I","TX","30.9514","-102.414067",0,0,0,0,0,0,197038
55799,"Otsego Mill Power Plant","MI","42.462800000000001","-85.696100000000001",0,0,0,0,0,0,98561
55801,"FPL Energy Marcus Hook LP","PA","39.807037999999999","-75.421605999999997",0,0,0,0,5089992.3,0,0
55802,"Valencia Energy Facility","NM","34.611548999999997","-106.73223400000001",0,0,0,0,0,0,64342
55803,"FPL E Somerset Windpower LLC","PA","39.979166999999997","-79.012777999999997",0,0,0,0,0,0,8944
55804,"Top of Iowa Windfarm","IA","43.383299999999998","-93.416700000000006",0,0,0,0,0,0,170217
55805,"Mill Run Windpower","PA","39.913407999999997","-79.393643999999995",0,0,0,0,0,0,17645
55807,"Henrietta Peaker","CA","36.239699999999999","-119.9044",0,0,0,0,0,0,98228
55809,"Kas Brothers Windfarm","MN","44.011899999999997","-96.112499999999997",0,0,0,0,0,0,3999
55810,"Gilroy Peaking Energy Center","CA","36.999000000000002","-121.5363",0,0,0,0,0,0,29496
55811,"King City Peaking","CA","36.224758000000001","-121.124633",0,0,0,0,0,0,4897
55813,"Yuba City Energy Center","CA","39.139200000000002","-121.6387",0,0,0,0,0,0,26095
55816,"Hawkeye Power Partners LLC","IA","43.047221999999998","-93.477500000000006",0,0,0,0,0,0,93546
55818,"Frederickson Power LP","WA","47.086111000000002","-122.365674",0,0,0,0,698093,0,0
55820,"RCWMD Badlands Landfill Gas Project","CA","33.958300000000001","-117.125",0,0,0,0,0,0,1873
55821,"Curtis H Stanton Energy Center","FL","28.488246","-81.166944000000001",0,0,0,0,1979161,0,0
55824,"MNDOT Standby Generation","MN","44.9544","-93.105599999999995",0,0,0,0,0,0,54
55833,"Auburndale Peaker Energy Center","FL","28.0535","-81.805899999999994",0,0,0,0,0,0,12363
55835,"Rocky Mountain Energy Center","CO","40.090800000000002","-104.59529999999999",0,0,0,0,2452794,0,0
55836,"Island Street Peaking Plant","WI","44.2761","-88.265799999999999",0,0,0,0,0,0,11333
55841,"Silverhawk","NV","36.407800000000002","-114.9606",1047368,0,0,0,0,0,0
55847,"Feather River Energy Center","CA","39.109344","-121.60930999999999",0,0,0,0,0,0,24096
55851,"Valero Refinery Cogeneration Unit 1","CA","38.073599999999999","-122.14109999999999",0,0,0,0,0,0,376966.999
55853,"Inland Empire Energy Center","CA","33.738838999999999","-117.17036899999999",0,0,0,0,2332292,0,0
55855,"Wolfskill Energy Center","CA","38.228521999999998","-122.07525",0,0,0,0,0,0,18102
55856,"Prairie State Generating Station","IL","38.279167000000001","-89.666944000000001",0,0,0,0,9664791,0,0
55857,"Oak Point Cogen","LA","29.811955999999999","-90.008430000000004",0,0,0,0,0,0,90766
55860,"Quinebaug Lower Project","CT","41.798656000000001","-71.886758999999998",0,0,0,0,0,0,6739
55861,"Stevens Point Mill","WI","44.352800000000002","-89.583600000000004",0,0,0,0,0,0,12770
55864,"Kaheka Hydro","HI","20.8886","-156.3569",0,0,0,0,0,0,17827.92
55866,"Basin Creek Plant","MT","45.929299999999998","-112.5194",0,0,0,0,0,0,41212
55867,"Fibrominn Biomass Power Plant","MN","45.322400999999999","-95.629506000000006",0,0,0,0,0,0,392558
55871,"Klondike Wind Power","OR","45.5563","-120.55070000000001",0,0,0,0,0,0,54031
55874,"Panoche Peaker","CA","36.653500000000001","-120.5783",0,0,0,0,0,0,4452
55882,"Sierra Pacific Aberdeen","WA","46.972799999999999","-123.7739",0,0,0,0,0,0,122131
55885,"Montgomery County Oaks LFGE Plant","MD","39.183300000000003","-77.116699999999994",0,0,0,0,0,0,16392
