"Plant.Code","Plant.Name","State","Latitude","Longitude","total.consumption","dcdc.consumption","gwbr.consumption","gwfr.consumption","gwsa.consumption","pdfr.consumption","swbr.consumption","swfr.consumption","swsa.consumption"
460,"Pueblo","CO","38.2667","-104.6144",0,0,0,0,0,0,0,0,0
464,"Alamosa","CO","37.459400000000002","-105.8947",0,0,0,0,0,0,0,0,0
466,"Boulder Canyon Hydro","CO","40.004725000000001","-105.33249499999999",0,0,0,0,0,0,0,0,0
467,"Cabin Creek","CO","39.655099999999997","-105.7088",0,0,0,0,0,0,0,0,0
469,"Cherokee","CO","39.807274999999997","-104.96454799999999",2380368.4091236,0,0,0,0,0,0,0,0
470,"Comanche (CO)","CO","38.208100000000002","-104.57470000000001",6453889.03119937,0,0,0,0,0,0,0,0
471,"Fruita","CO","39.136400000000002","-108.7347",0,0,0,0,0,0,0,0,0
472,"Georgetown Hydro","CO","39.691899999999997","-105.6978",0,0,0,0,0,0,0,0,0
473,"Grand Valley Project Power Plant","CO","39.101666999999999","-108.345556",0,0,0,0,0,0,0,0,0
474,"Salida","CO","38.534190000000002","-106.18200299999999",0,0,0,0,0,0,0,0,0
476,"Shoshone (CO)","CO","39.570129999999999","-107.226876",0,0,0,0,0,0,0,0,0
477,"Valmont","CO","40.019500000000001","-105.202",1454408.19737141,0,0,0,0,0,0,1454408.19737141,0
478,"Zuni","CO","39.737347999999997","-105.016991",-1205.65389216117,0,0,0,0,0,0,0,0
479,"Temescal","CA","33.834299999999999","-117.4971",0,0,0,0,0,0,0,0,0
480,"Corona","CA","33.85895","-117.61060000000001",0,0,0,0,0,0,0,0,0
482,"Rio Hondo","CA","34.004722000000001","-118.09917",0,0,0,0,0,0,0,0,0
483,"Coyote Creek","CA","33.924930000000003","-117.95517",0,0,0,0,0,0,0,0,0
484,"Red Mountain","CA","33.394399999999997","-117.1889",0,0,0,0,0,0,0,0,0
487,"Valley View","CA","33.900100000000002","-117.82905",0,0,0,0,0,0,0,0,0
489,"Upper Dawson","CA","37.650799999999997","-120.4706",0,0,0,0,0,0,0,0,0
492,"Martin Drake","CO","38.824444","-104.833333",2173362.46444469,0,0,0,0,2173362.46444469,0,0,0
493,"George Birdsall","CO","38.881388999999999","-104.81694400000001",9912.38566525341,0,0,0,0,0,0,0,0
494,"Manitou Springs","CO","38.855556","-104.93305599999999",0,0,0,0,0,0,0,0,0
495,"Ruxton Park","CO","38.841354000000003","-104.97380200000001",0,0,0,0,0,0,0,0,0
496,"Delta (CO)","CO","38.731400000000001","-108.07080000000001",0,0,0,0,0,0,0,0,0
502,"Holly","CO","38.055","-102.2004",0,0,0,0,0,0,0,0,0
505,"Boysen","WY","43.417872000000003","-108.17754499999999",0,0,0,0,0,0,0,0,0
506,"La Junta","CO","37.984400000000001","-103.5436",0,0,0,0,0,0,0,0,0
508,"Lamar Plant","CO","38.033327","-102.537915",0,0,0,0,0,0,0,0,0
510,"Sonoma California Geothermal","CA","38.790300000000002","-122.7559",61491.3581411933,0,0,0,0,0,0,0,0
511,"Trinidad (CO)","CO","37.178978999999998","-104.487492",0,0,0,0,0,0,0,0,0
512,"Blue Mesa","CO","38.453190999999997","-107.33748300000001",0,0,0,0,0,0,0,0,0
513,"Estes","CO","40.376770999999998","-105.509665",0,0,0,0,0,0,0,0,0
514,"Morrow Point","CO","38.451752999999997","-107.539299",0,0,0,0,0,0,0,0,0
515,"Big Thompson","CO","40.421030999999999","-105.223804",0,0,0,0,0,0,0,0,0
516,"Green Mountain","CO","39.878805","-106.332725",0,0,0,0,0,0,0,0,0
517,"Marys Lake","CO","40.344079999999998","-105.534308",0,0,0,0,0,0,0,0,0
518,"Flatiron","CO","40.364995999999998","-105.23603199999999",0,0,0,0,0,0,0,0,0
519,"Pole Hill","CO","40.365056000000003","-105.325074",0,0,0,0,0,0,0,0,0
520,"Lower Molina","CO","39.193660000000001","-108.044088",0,0,0,0,0,0,0,0,0
521,"Upper Molina","CO","39.143808","-108.004777",0,0,0,0,0,0,0,0,0
525,"Hayden","CO","40.485599999999998","-107.185",2440895.91979924,0,0,0,0,0,0,0,0
527,"Nucla","CO","38.238300000000002","-108.5069",325858.886110935,0,0,0,0,0,0,0,0
531,"Camp Far West","CA","39.048802000000002","-121.31696599999999",0,0,0,0,0,0,0,0,0
533,"McWilliams","AL","31.400255000000001","-86.476449000000002",2623209.70413704,0,0,0,0,0,0,2623070.42381479,0
534,"Jones Fork","CA","38.850282999999997","-120.381883",0,0,0,0,0,0,0,0,0
535,"McClellan (CA)","CA","38.652731000000003","-121.39333600000001",0,0,0,0,0,0,0,0,0
537,"Camanche","CA","38.226799999999997","-121.0245",0,0,0,0,0,0,0,0,0
539,"Rocky River (CT)","CT","41.582599999999999","-73.434899999999999",0,0,0,0,0,0,0,0,0
540,"Branford","CT","41.292499999999997","-72.794200000000004",0,0,0,0,0,0,0,0,0
541,"Bulls Bridge","CT","41.659045999999996","-73.491984000000002",0,0,0,0,0,0,0,0,0
542,"Cos Cob","CT","41.0289","-73.5989",0,0,0,0,0,0,0,0,0
544,"Devon Station","CT","41.209797000000002","-73.108975999999998",0,0,0,0,0,0,0,0,0
546,"Montville Station","CT","41.428100000000001","-72.101900000000001",112183.919011107,0,0,0,0,0,0,0,112183.919011107
547,"Northfield Mountain","MA","42.610683000000002","-72.471643",0,0,0,0,0,0,0,0,0
550,"Kettle Falls Generating Station","WA","48.620336000000002","-118.111059",471501.027355485,0,0,0,0,0,0,0,0
551,"Scotland Dam","CT","41.665100000000002","-72.122100000000003",0,0,0,0,0,0,0,0,0
552,"Shepaug","CT","41.448419999999999","-73.295321000000001",0,0,0,0,0,0,0,0,0
553,"Stevenson","CT","41.383299999999998","-73.171400000000006",0,0,0,0,0,0,0,0,0
554,"Taftville","CT","41.572499999999998","-72.0458",0,0,0,0,0,0,0,0,0
557,"Tunnel","CT","41.555425","-72.041829000000007",0,0,0,0,0,0,0,0,0
559,"Rainbow (CT)","CT","41.915312","-72.693616000000006",0,0,0,0,0,0,0,0,0
560,"Falls Village","CT","41.957272000000003","-73.369297000000003",0,0,0,0,0,0,0,0,0
561,"Franklin Drive","CT","41.798943000000001","-73.116266999999993",0,0,0,0,0,0,0,0,0
562,"Middletown","CT","41.554943999999999","-72.579075000000003",530683.230366011,0,0,0,0,0,0,530683.230366011,0
563,"South Meadow","CT","41.749499999999998","-72.6524",0,0,0,0,0,0,0,0,0
564,"Stanton Energy Center","FL","28.482199999999999","-81.1678",10101890.2388675,0,0,0,0,10101890.2388675,0,0,0
565,"Torrington Terminal","CT","41.776108999999998","-73.120885999999999",0,0,0,0,0,0,0,0,0
566,"Millstone","CT","41.310699999999997","-72.167699999999996",21766669.8098209,0,0,0,0,0,0,0,21766669.8098209
568,"Bridgeport Station","CT","41.1706","-73.184399999999997",653660.505893036,0,0,0,0,0,653660.505893036,0,0
581,"North Main Street","CT","41.526789999999998","-72.064935000000006",0,0,0,0,0,0,0,0,0
583,"Tenth Street","CT","41.538955000000001","-72.050935999999993",0,0,0,0,0,0,0,0,0
584,"Navajo Dam","NM","36.806100000000001","-107.6131",0,0,0,0,0,0,0,0,0
585,"Drop 1","CA","32.711610999999998","-114.942666",0,0,0,0,0,0,0,0,0
586,"East Highline","CA","32.699451000000003","-115.28245",0,0,0,0,0,0,0,0,0
589,"J C McNeil","VT","44.491700000000002","-73.208055999999999",520752.177789892,0,0,0,0,0,0,0,0
591,"Christiana","DE","39.730200000000004","-75.537099999999995",0,0,0,0,0,0,0,0,0
592,"Delaware City 10","DE","39.600408000000002","-75.626811000000004",0,0,0,0,0,0,0,0,0
593,"Edge Moor","DE","39.738860000000003","-75.503839999999997",1091729.1225158,0,0,0,0,0,0,1091729.1225158,0
594,"Indian River Generating Station","DE","38.585700000000003","-75.234099999999998",1610330.58098259,0,0,0,0,0,0,0,1610330.58098259
597,"West Station (DE)","DE","39.728299999999997","-75.628900000000002",0,0,0,0,0,0,0,0,0
599,"McKee Run","DE","39.176222000000003","-75.546627999999998",102873.046224494,0,0,102873.046224494,0,0,0,0,0
602,"Brandon Shores","MD","39.18","-76.538899999999998",8787628.727905,0,0,0,0,0,8787628.727905,0,0
607,"Fredonia","WA","48.455800000000004","-122.4358",0,0,0,0,0,0,0,0,0
609,"Cape Canaveral","FL","28.469799999999999","-80.764399999999995",4887769.09015721,0,0,0,0,0,0,0,4864546.25774117
612,"Fort Myers","FL","26.6967","-81.783100000000005",6134535.10591584,0,0,0,0,0,6134535.10591584,0,0
613,"Lauderdale","FL","26.0686","-80.198400000000007",3645325.25518096,0,0,0,0,0,0,0,0
617,"Port Everglades","FL","26.085599999999999","-80.125299999999996",0,0,0,0,0,0,0,0,0
619,"Riviera","FL","26.7653","-80.052499999999995",3546256.50985212,0,0,0,0,0,0,0,3387147.30554336
620,"Sanford","FL","28.841899999999999","-81.325599999999994",5506214.95086535,0,0,0,0,0,0,5506214.95086535,0
621,"Turkey Point","FL","25.435600000000001","-80.330799999999996",28530847.0153799,0,0,0,0,28511997.6034919,0,0,0
622,"South Fork Tolt","WA","47.699167000000003","-121.783333",0,0,0,0,0,0,0,0,0
624,"Avon Park","FL","27.579443999999999","-81.492778000000001",0,0,0,0,0,0,0,0,0
625,"Upper Mechanicville","NY","42.912599999999998","-73.680499999999995",0,0,0,0,0,0,0,0,0
626,"Oak Flat","CA","40.075310000000002","-121.16143",0,0,0,0,0,0,0,0,0
627,"Bayboro","FL","27.758056","-82.635278",0,0,0,0,0,0,0,0,0
628,"Crystal River","FL","28.965599999999998","-82.697699999999998",12272319.8848458,0,0,0,0,4565526.65426216,0,0,7706793.23058364
629,"G E Turner","FL","28.869577","-81.273956999999996",0,0,0,0,0,0,0,0,0
630,"Higgins","FL","28.003261999999999","-82.661507",0,0,0,0,0,0,0,0,0
632,"Newcastle","CA","38.835182000000003","-121.09298200000001",0,0,0,0,0,0,0,0,0
634,"P L Bartow","FL","27.859535000000001","-82.601759000000001",4842892.21892857,0,0,0,0,0,0,0,4837676.70154293
637,"Rio Pinar","FL","28.541515","-81.254067000000006",0,0,0,0,0,0,0,0,0
638,"Suwannee River","FL","30.376389","-83.180555999999996",611989.915661009,0,0,0,0,0,0,611989.915661009,0
641,"Crist","FL","30.566099999999999","-87.224400000000003",4583328.70446814,0,0,0,0,0,4583328.70446814,0,0
642,"Scholz","FL","30.6692","-84.886899999999997",24557.14604995,0,0,0,0,0,0,0,0
643,"Lansing Smith","FL","30.268599999999999","-85.700299999999999",3659516.01065288,0,0,0,0,0,3659516.01065288,0,0
645,"Big Bend","FL","27.7944","-82.403599999999997",7850927.27555904,0,0,0,0,0,0,0,7850927.27555904
649,"Vogtle","GA","33.142699999999998","-81.762500000000003",24816592.8637403,0,0,0,0,0,0,0,0
663,"Deerhaven Generating Station","FL","29.7592","-82.387799999999999",1731930.82363324,0,0,1731930.82363324,0,0,0,0,0
664,"John R Kelly","FL","29.646100000000001","-82.320800000000006",199665.95796407,0,0,0,0,0,0,0,0
665,"G W Ivey","FL","25.4756","-80.47",0,0,0,0,0,0,0,0,0
666,"J D Kennedy","FL","30.364818","-81.625967000000003",0,0,0,0,0,0,0,0,0
667,"Northside Generating Station","FL","30.417200000000001","-81.552499999999995",3092472.02184667,0,0,0,0,0,0,0,3092472.02184667
673,"Tom G Smith","FL","26.612767000000002","-80.067700000000002",12547.181381827,0,0,0,0,0,0,0,0
675,"Larsen Memorial","FL","28.079699999999999","-81.922799999999995",2127.32946713325,0,0,0,0,0,0,0,0
676,"C D McIntosh Jr","FL","28.080100000000002","-81.922899999999998",2097232.42093563,0,0,0,0,1886581.02468734,0,210651.396248291,0
678,"W K Sanders","VT","44.625281999999999","-72.530859000000007",0,0,0,0,0,0,0,0,0
682,"Kerckhoff 2","CA","37.071846000000001","-119.558008",0,0,0,0,0,0,0,0,0
683,"Indian River Plant","FL","28.493231999999999","-80.780124000000001",0,0,0,0,0,0,0,0,0
688,"Arvah B Hopkins","FL","30.452200000000001","-84.4",1552316.58936547,0,0,472987.296155535,0,0,0,0,0
689,"S O Purdom","FL","30.162303999999999","-84.200672999999995",1031502.43402026,0,0,0,0,0,1031502.43402026,0,0
690,"J Woodruff","FL","30.708570999999999","-84.863868999999994",0,0,0,0,0,0,0,0,0
692,"Medicine Bow","WY","41.835278000000002","-106.242778",0,0,0,0,0,0,0,0,0
693,"Vero Beach Municipal Power Plant","FL","27.633382000000001","-80.377550999999997",19361.4841845464,0,0,0,0,6959.21975076844,12402.264433778,0,0
696,"Marathon Generating Plant","FL","24.710833000000001","-81.092699999999994",0,0,0,0,0,0,0,0,0
698,"Trenton North","MO","40.078600000000002","-93.635000000000005",0,0,0,0,0,0,0,0,0
702,"Bartletts Ferry","AL","32.661976000000003","-85.091551999999993",0,0,0,0,0,0,0,0,0
703,"Bowen","GA","34.125599999999999","-84.922200000000004",29460517.8077433,0,0,0,0,0,0,29460517.8077433,0
704,"Burton Dam","GA","34.793900000000001","-83.540599999999998",0,0,0,0,0,0,0,0,0
706,"Flint River","GA","31.602799999999998","-84.137600000000006",0,0,0,0,0,0,0,0,0
707,"Goat Rock","AL","32.609650000000002","-85.080500000000001",0,0,0,0,0,0,0,0,0
708,"Hammond","GA","34.252800000000001","-85.345600000000005",893785.556652571,0,0,0,0,0,0,893785.556652571,0
709,"Harllee Branch","GA","33.195","-83.298299999999998",1973648.02990835,0,0,0,0,0,0,1973648.02990835,0
710,"Jack McDonough","GA","33.823900000000002","-84.475800000000007",13982425.5409354,0,0,0,0,0,0,13982425.5409354,0
712,"Lloyd Shoals","GA","33.320773000000003","-83.841921999999997",0,0,0,0,0,0,0,0,0
714,"Toadtown","CA","39.893490999999997","-121.59338",0,0,0,0,0,0,0,0,0
715,"McManus","GA","31.213645","-81.546165000000002",6927.07955555935,0,0,0,0,0,0,0,0
717,"Morgan Falls","GA","33.968400000000003","-84.3827",0,0,0,0,0,0,0,0,0
718,"Nacoochee","GA","34.755268999999998","-83.501073000000005",0,0,0,0,0,0,0,0,0
719,"North Highlands","GA","32.498790999999997","-84.995585000000005",0,0,0,0,0,0,0,0,0
720,"Oliver Dam","GA","32.516300000000001","-84.996899999999997",0,0,0,0,0,0,0,0,0
722,"Sinclair Dam","GA","33.140300000000003","-83.202799999999996",0,0,0,0,0,0,0,0,0
723,"Tallulah Falls","GA","34.731332000000002","-83.375474999999994",0,0,0,0,0,0,0,0,0
724,"Terrora","GA","34.750399999999999","-83.406300000000002",0,0,0,0,0,0,0,0,0
725,"Tugalo","GA","34.713299999999997","-83.351900000000001",0,0,0,0,0,0,0,0,0
727,"Mitchell (GA)","GA","31.444728000000001","-84.134696000000005",56373.7557508485,0,0,0,0,0,0,56373.7557508485,0
728,"Yates","GA","33.462200000000003","-84.898600000000002",1361975.28558205,0,0,0,0,0,0,1361975.28558205,0
729,"Yonah","GA","34.681477000000001","-83.342641999999998",0,0,0,0,0,0,0,0,0
732,"Boulevard","GA","32.0411","-81.144999999999996",0,0,0,0,0,0,0,0,0
733,"Kraft","GA","32.148600000000002","-81.145799999999994",498890.626012598,0,0,0,0,0,0,498890.626012598,0
736,"Stevens Creek","GA","33.562643999999999","-82.051242000000002",0,0,0,0,0,0,0,0,0
752,"Lake Blackshear Project","GA","31.847697","-83.941996000000003",0,0,0,0,0,0,0,0,0
753,"Crisp Plant","GA","31.844708000000001","-83.940734000000006",522.810657450449,0,0,0,0,0,0,0,0
754,"Hartwell Lake","GA","34.356400000000001","-82.821899999999999",0,0,0,0,0,0,0,0,0
757,"Blue Ridge","GA","34.883889000000003","-84.282222000000004",0,0,0,0,0,0,0,0,0
758,"Nottely","GA","34.959153000000001","-84.087649999999996",0,0,0,0,0,0,0,0,0
759,"Buford","GA","34.162278999999998","-84.077366999999995",0,0,0,0,0,0,0,0,0
760,"Allatoona","GA","34.163699999999999","-84.728200000000001",0,0,0,0,0,0,0,0,0
761,"Walter F George","GA","34.614229999999999","-84.674763999999996",0,0,0,0,0,0,0,0,0
764,"Honolulu","HI","21.306799999999999","-157.8819",3762.10044686937,0,0,0,0,0,0,0,0
765,"Kahe","HI","21.356394999999999","-158.12885299999999",6239552.15864888,0,0,0,0,0,0,0,6239552.15864888
766,"Waiau","HI","21.388997","-157.96151800000001",2434853.12271706,0,0,0,0,0,0,0,2434853.12271706
768,"Waimea","HI","19.630600000000001","-155.98169999999999",0,0,0,0,0,0,0,0,0
769,"Kanoelehua","HI","19.705200000000001","-155.0625",0,0,0,0,0,0,0,0,0
771,"Puueo","HI","19.726400000000002","-155.0908",0,0,0,0,0,0,0,0,0
772,"W H Hill","HI","19.7041","-155.0607",402818.526768496,0,0,0,0,0,0,0,0
774,"Waiau Hydro","HI","19.720300000000002","-155.1189",0,0,0,0,0,0,0,0,0
776,"Sly Creek","CA","39.580413","-121.119479",0,0,0,0,0,0,0,0,0
785,"Kingsley","NE","41.211399999999998","-101.6681",0,0,0,0,0,0,0,0,0
788,"East Barnet","VT","44.326335","-72.035893999999999",0,0,0,0,0,0,0,0,0
789,"Orca","AK","60.555","-145.75309999999999",0,0,0,0,0,0,0,0,0
790,"Gem State","ID","43.420220999999998","-112.10185199999999",0,0,0,0,0,0,0,0,0
792,"Palaau Power","HI","21.106000000000002","-157.06469999999999",0,0,0,0,0,0,0,0,0
805,"Charles E Monty","ME","44.099460999999998","-70.220850999999996",0,0,0,0,0,0,0,0,0
808,"Jarvis (Hinckley)","NY","43.312100000000001","-75.108999999999995",0,0,0,0,0,0,0,0,0
809,"American Falls","ID","42.777799999999999","-112.8764",0,0,0,0,0,0,0,0,0
810,"Bliss","ID","42.913786000000002","-115.070986",0,0,0,0,0,0,0,0,0
811,"Brownlee","ID","44.8367","-116.89749999999999",0,0,0,0,0,0,0,0,0
812,"C J Strike","ID","42.944868999999997","-115.977858",0,0,0,0,0,0,0,0,0
813,"Cascade Dam","ID","44.525599999999997","-116.0483",0,0,0,0,0,0,0,0,0
814,"Clear Lake","ID","42.667009999999998","-114.78012",0,0,0,0,0,0,0,0,0
815,"Lower Malad","ID","42.865783","-114.906172",0,0,0,0,0,0,0,0,0
816,"Lower Salmon","ID","42.841608000000001","-114.903611",0,0,0,0,0,0,0,0,0
817,"Salmon Diesel","ID","45.183368000000002","-113.885307",0,0,0,0,0,0,0,0,0
818,"Shoshone Falls","ID","42.597499999999997","-114.4033",0,0,0,0,0,0,0,0,0
819,"Swan Falls","ID","43.243499999999997","-116.37909999999999",0,0,0,0,0,0,0,0,0
820,"Thousand Springs","ID","42.740541999999998","-114.83672199999999",0,0,0,0,0,0,0,0,0
821,"Twin Falls (ID)","ID","42.589199999999998","-114.3553",0,0,0,0,0,0,0,0,0
822,"Upper Salmon A","ID","42.767422000000003","-114.92469199999999",0,0,0,0,0,0,0,0,0
823,"Upper Malad","ID","42.864266999999998","-114.885542",0,0,0,0,0,0,0,0,0
825,"Ashton","ID","44.078629999999997","-111.497326",0,0,0,0,0,0,0,0,0
827,"Grace","ID","42.536749999999998","-111.79396699999999",0,0,0,0,0,0,0,0,0
829,"Oneida","ID","42.267774000000003","-111.748531",0,0,0,0,0,0,0,0,0
831,"Soda","ID","42.644550000000002","-111.69668900000001",0,0,0,0,0,0,0,0,0
833,"Cabinet Gorge","ID","48.084443999999998","-116.053056",0,0,0,0,0,0,0,0,0
835,"Post Falls","ID","47.703333000000001","-116.953889",0,0,0,0,0,0,0,0,0
839,"Scott Flat","CA","39.272108000000003","-120.932508",0,0,0,0,0,0,0,0,0
840,"Dworshak","ID","46.514299999999999","-116.29770000000001",0,0,0,0,0,0,0,0,0
841,"City Power Plant","ID","43.491397999999997","-112.04541",0,0,0,0,0,0,0,0,0
844,"Upper Power Plant","ID","43.552695","-112.05095300000001",0,0,0,0,0,0,0,0,0
846,"Combie South","CA","39.009599999999999","-121.0591",0,0,0,0,0,0,0,0,0
850,"Palisades Dam","ID","43.334848999999998","-111.205752",0,0,0,0,0,0,0,0,0
851,"Albeni Falls","ID","48.180244999999999","-116.99858999999999",0,0,0,0,0,0,0,0,0
856,"E D Edwards","IL","40.595799999999997","-89.6631",2874555.76405806,0,0,0,0,0,0,2874555.76405806,0
861,"Coffeen","IL","39.058599999999998","-89.403099999999995",4070674.07132726,0,0,0,0,0,0,0,0
862,"Grand Tower Energy Center LLC","IL","37.657699999999998","-89.511161000000001",69275.6802386324,0,0,0,0,0,0,0,0
869,"Dresden Generating Station","IL","41.39","-88.27",20788748.3154914,0,0,0,0,0,0,0,0
874,"Joliet 9","IL","41.493099999999998","-88.115300000000005",871784.407696501,0,0,0,0,0,0,871784.407696501,0
876,"Kincaid Generation LLC","IL","39.590555999999999","-89.496388999999994",4785489.61557243,0,0,0,0,0,0,0,0
879,"Powerton","IL","40.540799999999997","-89.678600000000003",11855423.4592538,0,0,0,0,0,0,11855423.4592538,0
880,"Quad Cities Generating Station","IL","41.726111000000003","-90.310277999999997",21142668.2313038,0,0,0,0,0,0,0,0
883,"Waukegan","IL","42.383299999999998","-87.813299999999998",2156312.80888966,0,0,0,0,0,0,2156312.80888966,0
884,"Will County","IL","41.633400000000002","-88.062899999999999",3161878.06464827,0,0,0,0,0,0,0,0
886,"Fisk Street","IL","41.8508","-87.653300000000002",0,0,0,0,0,0,0,0,0
887,"Joppa Steam","IL","37.209400000000002","-88.858889000000005",5537876.62782202,0,0,0,0,0,0,5537876.62782202,0
889,"Baldwin Energy Complex","IL","38.204999999999998","-89.854399999999998",16314893.3843651,0,0,0,0,0,0,16314893.3843651,0
891,"Havana","IL","40.279699999999998","-90.08",4652885.03325543,0,0,0,0,0,0,4652885.03325543,0
892,"Hennepin Power Station","IL","41.302799999999998","-89.314999999999998",1305604.40498993,0,0,0,0,0,0,1305604.40498993,0
898,"Wood River","IL","38.863900000000001","-90.134699999999995",2424703.15949457,0,0,0,0,0,0,2424703.15949457,0
899,"Moline","IL","41.509959000000002","-90.534020999999996",0,0,0,0,0,0,0,0,0
902,"Bottle Rock Power","CA","38.834800000000001","-122.7677",13344.9725063107,0,0,0,0,0,0,0,0
903,"Rockton","IL","42.451099999999997","-89.075599999999994",0,0,0,0,0,0,0,0,0
905,"Alamo","CA","34.815800000000003","-118.6867",0,0,0,0,0,0,0,0,0
913,"Venice","IL","38.664200000000001","-90.176400000000001",0,0,0,0,0,0,0,0,0
917,"Quincy Chute","WA","46.982514000000002","-119.25776399999999",0,0,0,0,0,0,0,0,0
925,"Hydro Plant No 3","UT","39.205623000000003","-111.33438099999999",0,0,0,0,0,0,0,0,0
934,"Breese","IL","38.607455999999999","-89.524513999999996",0,0,0,0,0,0,0,0,0
935,"Bushnell","IL","40.548299999999998","-90.540800000000004",0,0,0,0,0,0,0,0,0
936,"Carlyle","IL","38.610599999999998","-89.3583",0,0,0,0,0,0,0,0,0
937,"Carmi","IL","38.096699999999998","-88.1631",0,0,0,0,0,0,0,0,0
940,"Fairfield","IL","38.379717999999997","-88.366860000000003",0,0,0,0,0,0,0,0,0
941,"Farmer City","IL","40.246110000000002","-88.638761000000002",0,0,0,0,0,0,0,0,0
943,"Freeburg","IL","38.425556","-89.914444000000003",0,0,0,0,0,0,0,0,0
944,"Geneseo","IL","41.451493999999997","-90.148546999999994",0,0,0,0,0,0,0,0,0
946,"Highland","IL","38.7333","-89.6875",0,0,0,0,0,0,0,0,0
948,"McLeansboro","IL","38.092500000000001","-88.545299999999997",0,0,0,0,0,0,0,0,0
949,"Marshall (IL)","IL","39.392138000000003","-87.685130000000001",0,0,0,0,0,0,0,0,0
955,"Peru (IL)","IL","41.323700000000002","-89.112300000000005",0,0,0,0,0,0,0,0,0
956,"C H Corn Hydroelectric Facility","FL","30.388517","-84.646624000000003",0,0,0,0,0,0,0,0,0
957,"Princeton (IL)","IL","41.3767","-89.381699999999995",0,0,0,0,0,0,0,0,0
958,"Rantoul","IL","40.312221999999998","-88.159443999999993",0,0,0,0,0,0,0,0,0
959,"Red Bud","IL","38.206400000000002","-89.993099999999998",0,0,0,0,0,0,0,0,0
960,"North Ninth Street","IL","41.909300000000002","-89.049800000000005",0,0,0,0,0,0,0,0,0
961,"South Main Street","IL","41.909199999999998","-89.050399999999996",0,0,0,0,0,0,0,0,0
