"Plant.Code","Plant.Name","State","Latitude","Longitude","Hydropower","Solar","Solar.Thermal","Wind","Geothermal","Solid.Biomass.RDF","Biogas","Oil","Natural.Gas","Uranium","Lignite.Coal.gfc","Ligite.Coal.ngp","Bituminous.Coal.avg","Bituminous.Coal.app","Bituminous.Coal.int","Bituminous.Coal.rmr","Subbituminous.Coal.avg","Subbituminous.Coal.ngp","Subbituminous.Coal.rmr","total.wc"
287,"Tiger Creek","CA","38.449291000000002","-120.492645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,"Tule River","CA","36.163075999999997","-118.707104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,"Volta 1","CA","40.459111","-121.86708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,"West Point PH","CA","38.420898000000001","-120.549572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,"Wise","CA","38.889862000000001","-121.098525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,"A G Wishon","CA","37.151049999999998","-119.504724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,"Copco 1","CA","41.978914000000003","-122.335317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,"Copco 2","CA","41.975715999999998","-122.358127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,"Fall Creek","CA","41.985605","-122.360455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,"Iron Gate","CA","41.932980999999998","-122.43678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,"Limestone","TX","31.421900000000001","-96.252499999999998",0,0,0,0,0,0,0,0,5776.6928130426,0,9242224.56474332,0,0,0,0,0,0,1830369.37297028,0,11078370.6305266
299,"Blundell","UT","38.488900000000001","-112.8533",0,0,0,0,7636761.88208302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7636761.88208302
300,"Division","CA","32.681666999999997","-117.120277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,"El Cajon","CA","32.7958","-116.9722",0,0,0,0,0,0,0,0,630.568207970906,0,0,0,0,0,0,0,0,0,0,630.568207970906
302,"Encina","CA","33.136099999999999","-117.3364",0,0,0,0,0,0,0,0,240551.461078358,0,0,0,0,0,0,0,0,0,0,240551.461078358
303,"Kearny","CA","32.834000000000003","-117.13379999999999",0,0,0,0,0,0,0,0,13052.6230804446,0,0,0,0,0,0,0,0,0,0,13052.6230804446
305,"Miramar","CA","32.876100000000001","-117.1664",0,0,0,0,0,0,0,0,3095.44893801752,0,0,0,0,0,0,0,0,0,0,3095.44893801752
306,"Naval Station","CA","32.681666999999997","-117.120277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"North Island","CA","32.704999999999998","-117.19027699999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"Silver Gate","CA","32.697221999999996","-117.114722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,"Refuse & Coal","OH","39.902222000000002","-83.024444000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,"Green Lake","AK","56.986283999999998","-135.12275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"Drop 5","CA","32.673096999999999","-115.392026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,"AES Alamitos LLC","CA","33.768799999999999","-118.1009",0,0,0,0,0,0,0,0,528746.154400271,0,0,0,0,0,0,0,0,0,0,528746.154400271
316,"Sepulveda Canyon","CA","34.096899999999998","-118.4795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,"Big Creek 1","CA","37.2042","-119.2396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,"Big Creek 2","CA","37.200000000000003","-119.3069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,"Big Creek 3","CA","37.148516999999998","-119.386623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,"Big Creek 4","CA","37.139000000000003","-119.4898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,"Big Creek 8","CA","37.209600000000002","-119.3289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,"Big Creek 2A","CA","37.200062000000003","-119.30681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,"Bishop Creek 2","CA","37.273581","-118.573339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,"Bishop Creek 3","CA","37.301962000000003","-118.53195700000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,"Bishop Creek 4","CA","37.323034999999997","-118.50171400000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,"Bishop Creek 5","CA","37.334400000000002","-118.47969999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,"Bishop Creek 6","CA","37.349899999999998","-118.4628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,"Borel","CA","35.588068999999997","-118.524804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,"Coolwater","CA","34.860599999999998","-116.8539",0,0,0,0,0,0,0,0,101963.34987799,0,0,0,0,0,0,0,0,0,0,101963.34987799
330,"El Segundo Power","CA","33.909804000000001","-118.424172",0,0,0,0,0,0,0,0,68857.5878192224,0,0,0,0,0,0,0,0,0,0,68857.5878192224
331,"Etiwanda Generating Station","CA","34.091180000000001","-117.52663",0,0,0,0,0,0,0,0,92993.5569046895,0,0,0,0,0,0,0,0,0,0,92993.5569046895
332,"Fontana","CA","34.155161999999997","-117.397119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,"AES Huntington Beach LLC","CA","33.643900000000002","-117.97920000000001",0,0,0,0,0,0,0,0,326324.888414069,0,0,0,0,0,0,0,0,0,0,326324.888414069
336,"Kaweah 2","CA","36.461326","-118.87988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,"Kaweah 1","CA","36.465066","-118.86202299999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,"Kaweah 3","CA","36.486058999999997","-118.835645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,"Kern River 3","CA","35.776184999999998","-118.436233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,"Kern River 1","CA","35.460303000000003","-118.77959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,"Long Beach Generation LLC","CA","33.764099999999999","-118.2248",0,0,0,0,0,0,0,0,11491.7610683605,0,0,0,0,0,0,0,0,0,0,11491.7610683605
342,"Lundy","CA","38.042729000000001","-119.172015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,"Mammoth Pool","CA","37.220301999999997","-119.33798299999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"Mandalay","CA","34.206699999999998","-119.25109999999999",0,0,0,0,0,0,0,0,56050.2440223809,0,0,0,0,0,0,0,0,0,0,56050.2440223809
350,"Ormond Beach","CA","34.129199999999997","-119.16889999999999",0,0,0,0,0,0,0,0,84466.6481154761,0,0,0,0,0,0,0,0,0,0,84466.6481154761
353,"Poole","CA","37.944237000000001","-119.2161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,"Portal","CA","37.257044999999998","-119.158936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,"AES Redondo Beach LLC","CA","33.8504","-118.395",0,0,0,0,0,0,0,0,105572.585101126,0,0,0,0,0,0,0,0,0,0,105572.585101126
357,"Rush Creek","CA","37.766953999999998","-119.123284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,"Mountainview Generating Station","CA","34.081800000000001","-117.2418",0,0,0,0,0,0,0,0,1559399.51234688,0,0,0,0,0,0,0,0,0,0,1559399.51234688
360,"San Onofre Nuclear Generating Station","CA","33.368794000000001","-117.55491600000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,"Santa Ana 1","CA","34.145220000000002","-117.058481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,"Santa Ana 3","CA","34.107244999999999","-117.099091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,"Lower Tule River","CA","36.135680000000001","-118.78886799999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,"Columbia Generating Station","WA","46.4711","-119.3339",0,0,0,0,0,0,0,0,0,758961.90326057,0,0,0,0,0,0,0,0,0,758961.90326057
375,"Magnolia","CA","34.178055999999998","-118.315556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"Pardee","CA","38.256900000000002","-120.8507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,"Grayson","CA","34.1556","-118.2782",0,0,0,0,0,0,0,0,42298.9609836443,0,0,0,0,0,0,0,0,0,0,42298.9609836443
378,"Prairie River","MN","47.287205999999998","-93.498266000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,"Dion R Holm","CA","37.896648999999996","-119.9675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,"Moccasin","CA","37.809387999999998","-120.299254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,"R C Kirkwood","CA","37.877667000000002","-119.953233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,"Brawley","CA","32.968888999999997","-115.53444399999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,"Joliet 29","IL","41.494636","-88.123827000000006",0,0,0,0,0,0,0,0,11998.0305118219,0,0,0,0,0,0,0,0,1107761.54189129,0,1119759.57240311
385,"Drop 2 (CA)","CA","32.705435000000001","-115.030975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,"Drop 3 (CA)","CA","32.705427999999998","-115.126103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,"Drop 4","CA","32.705340999999997","-115.219067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,"Pilot Knob","CA","32.736642000000003","-114.713858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,"El Centro","CA","32.802222","-115.54",0,0,0,0,0,0,0,0,336509.667104312,0,0,0,0,0,0,0,0,0,0,336509.667104312
390,"Solomon Gulch","AK","61.082799999999999","-146.30330000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,"Big Pine Creek","CA","37.142795","-118.32407499999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,"Castaic","CA","34.587237000000002","-118.656638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,"Control Gorge","CA","37.437921000000003","-118.556988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,"Cottonwood","CA","36.443421000000001","-118.04389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,"Foothill","CA","34.318247999999997","-118.494449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,"Franklin (CA)","CA","34.103931000000003","-118.413377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,"Haiwee","CA","36.109721999999998","-117.956667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,"Harbor","CA","33.785600000000002","-118.26439999999999",0,0,0,0,0,0,0,0,40414.6377627997,0,0,0,0,0,0,0,0,0,0,40414.6377627997
400,"Haynes","CA","33.764741000000001","-118.09913",0,0,0,0,0,0,0,0,833222.394469519,0,0,0,0,0,0,0,0,0,0,833222.394469519
401,"Middle Gorge","CA","37.51","-118.56916699999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,"Pleasant Valley Hydro","CA","37.414160000000003","-118.523889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,"San Fernando","CA","34.260527000000003","-118.385531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,"Scattergood","CA","33.918151000000002","-118.427648",0,0,0,0,0,0,0,0,419949.690719671,0,0,0,0,0,0,0,0,0,0,419949.690719671
406,"Tok","AK","63.3367","-142.98560000000001",0,0,0,0,0,0,0,8335.40068903749,0,0,0,0,0,0,0,0,0,0,0,8335.40068903749
407,"Upper Gorge","CA","37.546036000000001","-118.590001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,"Valley (CA)","CA","34.244990999999999","-118.391327",0,0,0,0,0,0,0,0,394122.26296325,0,0,0,0,0,0,0,0,0,0,394122.26296325
409,"Exchequer","CA","37.584344999999999","-120.26859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,"McSwain","CA","37.522064999999998","-120.31009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,"Chicago Park","CA","39.177903000000001","-120.890856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,"Dutch Flat 2","CA","39.218400000000003","-120.8352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,"Beardsley","CA","38.202568999999997","-120.076983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,"Donnells","CA","38.246656000000002","-120.03407199999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,"Tulloch","CA","37.876111000000002","-120.605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,"Forbestown","CA","39.551012","-121.278784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,"Kelly Ridge","CA","39.531784000000002","-121.491247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,"Woodleaf","CA","39.553811000000003","-121.204077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,"Broadway (CA)","CA","34.125399999999999","-118.148",0,0,0,0,0,0,0,0,26926.8504978068,0,0,0,0,0,0,0,0,0,0,26926.8504978068
421,"Craig (AK)","AK","55.476399999999998","-133.14830000000001",0,0,0,0,0,0,0,479.040477162274,0,0,0,0,0,0,0,0,0,0,0,479.040477162274
422,"Glenarm","CA","34.125999999999998","-118.1494",0,0,0,0,0,0,0,0,12699.8394172943,0,0,0,0,0,0,0,0,0,0,12699.8394172943
423,"Hydaburg","AK","55.208100000000002","-132.82669999999999",0,0,0,0,0,0,0,63.9041924262752,0,0,0,0,0,0,0,0,0,0,0,63.9041924262752
424,"French Meadows","CA","39.077970999999998","-120.406069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,"Middle Fork","CA","39.024800999999997","-120.596383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,"Oxbow (CA)","CA","39.003371999999999","-120.746651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,"Ralston","CA","39.000999","-120.725053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,"Parker","CA","37.477837999999998","-120.444492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,"Camino","CA","38.828809999999997","-120.53708899999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,"Jaybird","CA","38.834049999999998","-120.53176000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,"Loon Lake","CA","38.982697000000002","-120.32450300000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,"Robbs Peak","CA","38.896510999999997","-120.378292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,"White Rock/Slab Creek","CA","38.765335999999998","-120.78736600000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,"Devil Canyon","CA","34.205599999999997","-117.3344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,"Edward C Hyatt","CA","39.542985000000002","-121.492188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,"Thermalito","CA","39.514893000000001","-121.630077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,"Don Pedro","CA","37.695993999999999","-120.420152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,"La Grange","CA","37.669699999999999","-120.4436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,"Folsom","CA","38.70675","-121.15844300000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,"Judge F Carr","CA","40.646934000000002","-122.62697300000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,"Keswick","CA","40.611857999999998","-122.44644099999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,"Nimbus","CA","38.637349999999998","-121.220198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,"Shasta","CA","40.717455000000001","-122.422274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,"ONeill","CA","37.098671000000003","-121.047718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,"Parker Dam","CA","34.295333999999997","-114.14022199999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,"W R Gianelli","CA","37.069200000000002","-121.0772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,"Spring Creek","CA","40.628115000000001","-122.46750900000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,"Trinity","CA","40.797296000000003","-122.762553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,"Colgate","CA","39.330832999999998","-121.191666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,"Narrows 2","CA","39.238996","-121.270409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,"Bear Valley","CA","33.166111000000001","-117.016667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,"Pueblo","CO","38.2667","-104.6144",0,0,0,0,0,0,0,57.2535298660746,0,0,0,0,0,0,0,0,0,0,0,57.2535298660746
462,"W N Clark","CO","38.434399999999997","-105.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,"Alamosa","CO","37.459400000000002","-105.8947",0,0,0,0,0,0,0,210.122382336772,1066.30800651988,0,0,0,0,0,0,0,0,0,0,1276.43038885666
465,"Arapahoe","CO","39.67","-105.00279999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,"Boulder Canyon Hydro","CO","40.004725000000001","-105.33249499999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,"Cabin Creek","CO","39.655099999999997","-105.7088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,"Cameo","CO","39.127777999999999","-108.326111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,"Cherokee","CO","39.807274999999997","-104.96454799999999",0,0,0,0,0,0,0,0,4307.21798848537,0,0,0,0,0,0,2657322.97283405,0,0,0,2661630.19082253
470,"Comanche (CO)","CO","38.208100000000002","-104.57470000000001",0,0,0,0,0,0,0,0,41903.0062704395,0,0,0,0,0,0,0,0,2950596.63998699,0,2992499.64625743
471,"Fruita","CO","39.136400000000002","-108.7347",0,0,0,0,0,0,0,69.1090587777365,173.36139315959,0,0,0,0,0,0,0,0,0,0,242.470451937326
472,"Georgetown Hydro","CO","39.691899999999997","-105.6978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,"Grand Valley Project Power Plant","CO","39.101666999999999","-108.345556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,"Salida","CO","38.534190000000002","-106.18200299999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,"Shoshone (CO)","CO","39.570129999999999","-107.226876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,"Valmont","CO","40.019500000000001","-105.202",0,0,0,0,0,0,0,0,11501.1401906076,0,0,0,0,0,0,814672.820955216,0,0,0,826173.961145823
478,"Zuni","CO","39.737347999999997","-105.016991",0,0,0,0,0,0,0,0,21.2299987326295,0,0,0,0,0,0,0,0,0,0,21.2299987326295
479,"Temescal","CA","33.834299999999999","-117.4971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,"Corona","CA","33.85895","-117.61060000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,"Perris","CA","33.836100000000002","-117.1831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,"Rio Hondo","CA","34.004722000000001","-118.09917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,"Coyote Creek","CA","33.924930000000003","-117.95517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,"Red Mountain","CA","33.394399999999997","-117.1889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,"Valley View","CA","33.900100000000002","-117.82905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,"Upper Dawson","CA","37.650799999999997","-120.4706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,"Center","CO","37.755000000000003","-106.1092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,"Martin Drake","CO","38.824444","-104.833333",0,0,0,0,0,2038.68398748673,0,0,5148.4609207217,0,0,0,0,0,0,0,0,457836.385978646,0,465023.530886854
493,"George Birdsall","CO","38.881388999999999","-104.81694400000001",0,0,0,0,0,0,0,34.6027225958263,4463.58183880002,0,0,0,0,0,0,0,0,0,0,4498.18456139584
494,"Manitou Springs","CO","38.855556","-104.93305599999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,"Ruxton Park","CO","38.841354000000003","-104.97380200000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,"Delta (CO)","CO","38.731400000000001","-108.07080000000001",0,0,0,0,0,0,0,12.1446881534098,9.31140295290766,0,0,0,0,0,0,0,0,0,0,21.4560911063174
502,"Holly","CO","38.055","-102.2004",0,0,0,0,0,0,0,5.78318483495703,0,0,0,0,0,0,0,0,0,0,0,5.78318483495703
504,"Julesburg","CO","40.9681","-102.2492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,"Boysen","WY","43.417872000000003","-108.17754499999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,"La Junta","CO","37.984400000000001","-103.5436",0,0,0,0,0,0,0,17.638713746619,0,0,0,0,0,0,0,0,0,0,0,17.638713746619
507,"Las Animas","CO","38.059699999999999","-103.2206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,"Lamar Plant","CO","38.033327","-102.537915",0,0,0,34.5611053530015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5611053530015
510,"Sonoma California Geothermal","CA","38.790300000000002","-122.7559",0,0,0,0,8838553.05535219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8838553.05535219
511,"Trinidad (CO)","CO","37.178978999999998","-104.487492",0,0,0,0,0,0,0,23.8074442372398,0.270877176811859,0,0,0,0,0,0,0,0,0,0,24.0783214140516
512,"Blue Mesa","CO","38.453190999999997","-107.33748300000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,"Estes","CO","40.376770999999998","-105.509665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,"Morrow Point","CO","38.451752999999997","-107.539299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,"Big Thompson","CO","40.421030999999999","-105.223804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,"Green Mountain","CO","39.878805","-106.332725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,"Marys Lake","CO","40.344079999999998","-105.534308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,"Flatiron","CO","40.364995999999998","-105.23603199999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,"Pole Hill","CO","40.365056000000003","-105.325074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,"Lower Molina","CO","39.193660000000001","-108.044088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,"Upper Molina","CO","39.143808","-108.004777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,"Hayden","CO","40.485599999999998","-107.185",0,0,0,0,0,0,0,1669.70184826601,502.443303338897,0,0,0,0,0,0,2703212.37813202,0,0,0,2705384.52328363
527,"Nucla","CO","38.238300000000002","-108.5069",0,0,0,0,0,0,0,3186.92038971699,0,0,0,0,0,0,0,444135.22811651,0,0,0,447322.148506227
529,"Rancho Seco Solar","CA","38.340015000000001","-121.113861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,"Camp Far West","CA","39.048802000000002","-121.31696599999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,"McWilliams","AL","31.400255000000001","-86.476449000000002",0,0,0,0,0,0,0,41.9280900534385,812430.641149324,0,0,0,0,0,0,0,0,0,0,812472.569239378
534,"Jones Fork","CA","38.850282999999997","-120.381883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,"McClellan (CA)","CA","38.652731000000003","-121.39333600000001",0,0,0,0,0,0,0,0,1626.44814851971,0,0,0,0,0,0,0,0,0,0,1626.44814851971
537,"Camanche","CA","38.226799999999997","-121.0245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
